audio_path,true_label,pred_label
datasets/hinglish/data/train/256325_iuhrd821xM0xUN6m_0076.wav,1,1
datasets/hinglish/data/train/256325_iuhrd821xM0xUN6m_0079.wav,1,1
datasets/hinglish/data/train/256325_iuhrd821xM0xUN6m_0079.wav,1,1
datasets/hinglish/data/train/256325_iuhrd821xM0xUN6m_0079.wav,1,1
datasets/hinglish/data/train/256325_iuhrd821xM0xUN6m_0079.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0000.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0001.wav,1,0
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0001.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0009.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0009.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0011.wav,1,0
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0012.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0015.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0015.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0015.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0015.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0015.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0018.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0018.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0018.wav,1,0
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0019.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0019.wav,1,0
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0020.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0020.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0020.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0020.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0020.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0021.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0021.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0022.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0024.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0024.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0024.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0024.wav,1,0
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0024.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0024.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0024.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0025.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0025.wav,1,0
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0025.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0025.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0026.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0026.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0026.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0026.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0027.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0027.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0028.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0028.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0029.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0029.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0029.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0029.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0029.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0029.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0030.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0030.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0041.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0041.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0043.wav,1,1
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0043.wav,1,0
datasets/hinglish/data/train/262104_96tPTnwAF1xUoW82_0048.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0002.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0002.wav,1,0
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0007.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0007.wav,1,0
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0007.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0007.wav,1,0
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0007.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0007.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0008.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0008.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0008.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0008.wav,1,0
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0009.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0009.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0016.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0016.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0016.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0025.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0025.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0038.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0038.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0039.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0039.wav,1,0
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0042.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0042.wav,1,0
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0058.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0058.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0058.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0058.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0059.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0059.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0059.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0059.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0059.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0059.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0070.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0070.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0070.wav,1,0
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0070.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0070.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0070.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0074.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0074.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0074.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0074.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0076.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0076.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0076.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0076.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0081.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0098.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0098.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0102.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0102.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0102.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0102.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0103.wav,1,0
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0107.wav,1,0
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0107.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0107.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0107.wav,1,0
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0107.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0107.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0107.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0124.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0124.wav,1,0
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0124.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0124.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0124.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0124.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0124.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0130.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0130.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0132.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0132.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0132.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0133.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0133.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0133.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0133.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0133.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0133.wav,1,1
datasets/hinglish/data/train/262158_ApzjEg6YUzqQtEnL_0135.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0000.wav,1,0
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0002.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0002.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0006.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0006.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0006.wav,1,0
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0006.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0006.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0006.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,0
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0008.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0009.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0032.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0032.wav,1,0
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0032.wav,1,0
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0032.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0033.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0033.wav,1,0
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0033.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0033.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0034.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0034.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0056.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0056.wav,1,1
datasets/hinglish/data/train/265143_NP0ELnqrEkkQjRUb_0066.wav,1,1
